iShares Russell 3000 ETF,,,,,,,,,
Inception Date,22-May-00,,,,,,,,
Fund Holdings as of,6-Jun-14,,,,,,,,
Total Net Assets ($000s),"$5,728.4 M",,,,,,,,
Number of Securities,"2,986",,,,,,,,
Stock,99.84%,,,,,,,,
Bond,0.00%,,,,,,,,
Cash,0.00%,,,,,,,,
Other,0.16%,,,,,,,,
 ,,,,,,,,,
Ticker,ISIN,SEDOL,Name,Weight (%),Sector,Market Value,Shares,Price,Exchange
MDRX,US01988P1084,2710039,ALLSCRIPTS HEALTHCARE SOLUTIONS IN,0.01,Health Care,"$697,688 ","45,750",15.25,NASDAQ
APOL,US0376041051,2043694,APOLLO EDUCATION GROUP INC CLASS A,0.01,Consumer Discretionary,"$697,285 ","25,319",27.54,NASDAQ
SSNC,US78467J1007,B58YSC6,SS&C TECHNOLOGIES HOLDINGS INC.,0.01,Technology,"$696,886 ","15,296",45.56,NASDAQ
TCB,US8722751026,2868455,TCF FINANCIAL CORP,0.01,Financial Services,"$696,477 ","42,494",16.39,New York Stock Exchange Inc.
DV,US2518931033,2267609,DEVRY EDUCATION GROUP INC,0.01,Consumer Discretionary,"$694,930 ","16,359",42.48,New York Stock Exchange Inc.
TDW,US8864231027,2891859,TIDEWATER INC.,0.01,Producer Durables,"$692,558 ","12,945",53.5,New York Stock Exchange Inc.
BKW,US1212201073,B7ZS2R8,BURGER KING WORLDWIDE INC.,0.01,Consumer Discretionary,"$691,532 ","26,304",26.29,New York Stock Exchange Inc.
PCRX,US6951271005,B3X26D8,PACIRA PHARMACEUTICALS INC.,0.01,Health Care,"$690,696 ","8,255",83.67,NASDAQ
BOH,US0625401098,2074070,BANK OF HAWAII CORP.,0.01,Financial Services,"$690,300 ","11,912",57.95,New York Stock Exchange Inc.
HLX,US42330P1075,2037062,HELIX ENERGY SOLUTIONS GROUP INC.,0.01,Energy,"$689,450 ","27,778",24.82,New York Stock Exchange Inc.
DCT,US2331531051,B1L5PD8,DCT INDUSTRIAL TRUST REIT INC,0.01,Financial Services,"$687,889 ","84,197",8.17,New York Stock Exchange Inc.
BKH,US0921131092,2101741,BLACK HILLS CORP.,0.01,Utilities,"$687,388 ","11,627",59.12,New York Stock Exchange Inc.
SWI,US83416B1098,B4MTR12,SOLARWINDS INC,0.01,Technology,"$685,380 ","17,199",39.85,New York Stock Exchange Inc.
MANH,US5627501092,2239471,MANHATTAN ASSOCIATES INC.,0.01,Technology,"$683,991 ","19,924",34.33,NASDAQ
AAN,US0025353006,2002918,AARONS INC.,0.01,Consumer Discretionary,"$681,650 ","19,908",34.24,New York Stock Exchange Inc.
JDSU,US46612J5074,B1G2LX6,JDS UNIPHASE CORP.,0.01,Technology,"$672,855 ","60,727",11.08,NASDAQ
LPLA,US50212V1008,B75JX34,LPL FINANCIAL HOLDINGS INC.,0.01,Financial Services,"$670,481 ","13,567",49.42,NASDAQ
KN,US49926D1090,BJTD9L6,KNOWLES CORP,0.01,Technology,"$669,715 ","22,421",29.87,New York Stock Exchange Inc.
POR,US7365088472,B125XQ6,PORTLAND GENERAL ELECTRIC CO.,0.01,Utilities,"$669,656 ","19,877",33.69,New York Stock Exchange Inc.
DXCM,US2521311074,B0796X4,DEXCOM INC.,0.01,Health Care,"$668,892 ","18,216",36.72,NASDAQ
BIO,US0905722072,2098508,BIO-RAD LABORATORIES INC. CL A,0.01,Health Care,"$668,481 ","5,461",122.41,New York Stock Exchange Inc.
TDS,US8794338298,B6YR5K3,TELEPHONE & DATA SYSTEMS INC.,0.01,Utilities,"$664,596 ","25,117",26.46,New York Stock Exchange Inc.
SMG,US8101861065,2781518,SCOTTS MIRACLE-GRO CO.,0.01,Materials & Processing,"$662,346 ","10,986",60.29,New York Stock Exchange Inc.
CAKE,US1630721017,2192392,CHEESECAKE FACTORY INC.,0.01,Consumer Discretionary,"$662,183 ","14,098",46.97,NASDAQ
ROVI,US7793761021,B2R9T17,ROVI CORP.,0.01,Technology,"$662,072 ","27,123",24.41,NASDAQ
KS,US48562P1030,B0L2NP0,KAPSTONE PAPER & PACKAGING CORP.,0.01,Materials & Processing,"$661,985 ","21,272",31.12,New York Stock Exchange Inc.
THO,US8851601018,2889876,THOR INDUSTRIES INC.,0.01,Consumer Discretionary,"$660,091 ","11,301",58.41,New York Stock Exchange Inc.
BDN,US1053682035,2518954,BRANDYWINE REALTY TRUST REIT,0.01,Financial Services,"$660,036 ","42,121",15.67,New York Stock Exchange Inc.
HR,US4219461047,2417921,HEALTHCARE REALTY TRUST REIT INC,0.01,Financial Services,"$659,940 ","25,589",25.79,New York Stock Exchange Inc.
CAVM,US14964U1088,B3TWGL0,CAVIUM INC,0.01,Technology,"$658,602 ","13,003",50.65,NASDAQ
CVEO WI,US1787871078,BMHTQB6,CIVEO CORP WHEN ISSUED,0.01,Energy,"$657,020 ","28,880",22.75,New York Stock Exchange Inc.
JW.A,US9682232064,2965668,JOHN WILEY & SONS INC. CL A,0.01,Consumer Discretionary,"$657,018 ","11,722",56.05,New York Stock Exchange Inc.
EEFT,US2987361092,2320148,EURONET WORLDWIDE INC.,0.01,Financial Services,"$656,904 ","13,349",49.21,NASDAQ
BIG,US0893021032,2218447,BIG LOTS INC.,0.01,Consumer Discretionary,"$656,491 ","15,033",43.67,New York Stock Exchange Inc.
ODP,US6762201068,2655981,OFFICE DEPOT INC.,0.01,Consumer Discretionary,"$655,455 ","126,049",5.2,New York Stock Exchange Inc.
MUSA,US6267551025,BCZWJ63,MURPHY USA INC,0.01,Consumer Discretionary,"$655,140 ","12,517",52.34,New York Stock Exchange Inc.
CHS,US1686151028,2196781,CHICOS FAS INC.,0.01,Consumer Discretionary,"$654,885 ","42,525",15.4,New York Stock Exchange Inc.
MW,US5871181005,2576327,MENS WEARHOUSE INC.,0.01,Consumer Discretionary,"$653,604 ","12,048",54.25,New York Stock Exchange Inc.
GNRC,US3687361044,B6197Q2,GENERAC HOLDINGS INC.,0.01,Producer Durables,"$651,847 ","13,521",48.21,New York Stock Exchange Inc.
FUL,US3596941068,2354664,H.B. FULLER CO.,0.01,Materials & Processing,"$648,213 ","13,082",49.55,New York Stock Exchange Inc.
SGY,US8616421066,2850281,STONE ENERGY CORP.,0.01,Energy,"$647,226 ","14,760",43.85,New York Stock Exchange Inc.
IVR,US46131B1008,B5ZW0F0,INVESCO MORTGAGE CAPITAL INC.,0.01,Financial Services,"$646,380 ","35,990",17.96,New York Stock Exchange Inc.
AMD,US0079031078,2007849,ADVANCED MICRO DEVICES INC,0.01,Technology,"$643,206 ","158,425",4.06,New York Stock Exchange Inc.
EXH,US30225X1037,B241SX1,EXTERRAN HOLDINGS INC.,0.01,Energy,"$642,055 ","15,047",42.67,New York Stock Exchange Inc.
GRPN,US3994731079,B77D163,GROUPON INC.,0.01,Technology,"$641,032 ","109,954",5.83,NASDAQ
CHMT,US1638932095,B5KT5L7,CHEMTURA CORP.,0.01,Materials & Processing,"$640,658 ","25,833",24.8,New York Stock Exchange Inc.
SWX,US8448951025,2831888,SOUTHWEST GAS CORP.,0.01,Utilities,"$639,265 ","12,073",52.95,New York Stock Exchange Inc.
UNS,US9031191052,B76S028,UNS ENERGY CORP,0.01,Utilities,"$638,089 ","10,603",60.18,New York Stock Exchange Inc.
OFC,US22002T1088,2756152,CORPORATE OFFICE PROPERTIES TRUST,0.01,Financial Services,"$635,536 ","22,473",28.28,New York Stock Exchange Inc.
DRH,US2527843013,B090B96,DIAMONDROCK HOSPITALITY CO.,0.01,Financial Services,"$635,228 ","49,666",12.79,New York Stock Exchange Inc.
MRC,US55345K1034,B7M66F1,MRC GLOBAL INC,0.01,Materials & Processing,"$634,545 ","21,731",29.2,New York Stock Exchange Inc.
WAFD,US9388241096,2941981,WASHINGTON FEDERAL INC.,0.01,Financial Services,"$633,575 ","28,084",22.56,NASDAQ
BRKR,US1167941087,2616137,BRUKER CORP.,0.01,Health Care,"$632,151 ","28,643",22.07,NASDAQ
GPK,US3886891015,B2Q8249,GRAPHIC PACKAGING HOLDING CO.,0.01,Materials & Processing,"$630,082 ","54,981",11.46,New York Stock Exchange Inc.
KAR,US48238T1097,B4Y1MH7,KAR AUCTION SERVICES INC.,0.01,Consumer Discretionary,"$629,030 ","19,862",31.67,New York Stock Exchange Inc.
MPW,US58463J3041,B0JL5L9,MEDICAL PROPERTIES TRUST REIT INC,0.01,Financial Services,"$628,836 ","45,240",13.9,New York Stock Exchange Inc.
TCBI,US88224Q1076,2977209,TEXAS CAPITAL BANCSHARES INC.,0.01,Financial Services,"$628,249 ","11,856",52.99,NASDAQ
AR,US03674X1063,BFD2WR8,ANTERO RESOURCES CORP,0.01,Energy,"$627,576 ","9,894",63.43,New York Stock Exchange Inc.
HRC,US4314751029,2425924,HILL-ROM HOLDINGS INC.,0.01,Health Care,"$626,887 ","15,517",40.4,New York Stock Exchange Inc.
USG,US9032934054,2910602,USG CORP.,0.01,Materials & Processing,"$626,506 ","20,119",31.14,New York Stock Exchange Inc.
HE,US4198701009,2415204,HAWAIIAN ELECTRIC INDUSTRIES INC.,0.01,Utilities,"$625,362 ","25,473",24.55,New York Stock Exchange Inc.
FULT,US3602711000,2356585,FULTON FINANCIAL CORP.,0.01,Financial Services,"$622,999 ","50,323",12.38,NASDAQ
DBD,US2536511031,2269229,DIEBOLD INC.,0.01,Technology,"$621,227 ","16,544",37.55,New York Stock Exchange Inc.
CEB,US21988R1023,2392385,CORPORATE EXECUTIVE BOARD CO.,0.01,Producer Durables,"$619,308 ","8,792",70.44,New York Stock Exchange Inc.
WEN,US95058W1009,B3NXMJ9,THE WENDYS CO.,0.01,Consumer Discretionary,"$615,061 ","73,484",8.37,NASDAQ
CVG,US2124851062,2284761,CONVERGYS CORP.,0.01,Producer Durables,"$612,737 ","27,514",22.27,New York Stock Exchange Inc.
DGI,US25389M8771,B0V0257,DIGITALGLOBE INC.,0.01,Technology,"$611,140 ","19,519",31.31,New York Stock Exchange Inc.
MSCC,US5951371005,2588140,MICROSEMI CORP.,0.01,Technology,"$605,868 ","23,639",25.63,NASDAQ
BXS,US0596921033,2074111,BANCORPSOUTH INC.,0.01,Financial Services,"$605,403 ","24,771",24.44,New York Stock Exchange Inc.
PNM,US69349H1077,2707826,PNM RESOURCES INC.,0.01,Utilities,"$604,732 ","20,954",28.86,New York Stock Exchange Inc.
NJR,US6460251068,2630513,NEW JERSEY RESOURCES CORP.,0.01,Utilities,"$604,591 ","10,927",55.33,New York Stock Exchange Inc.
ENH,BMG303971060,2353014,ENDURANCE SPECIALTY HOLDINGS LTD.,0.01,Financial Services,"$603,030 ","11,471",52.57,New York Stock Exchange Inc.
SYNA,US87157D1090,2839268,SYNAPTICS INC.,0.01,Technology,"$598,686 ","8,838",67.74,NASDAQ
POST,US7374461041,B6T0518,POST HOLDINGS INC.,0.01,Consumer Staples,"$598,387 ","11,717",51.07,New York Stock Exchange Inc.
TECD,US8782371061,2879532,TECH DATA CORP,0.01,Technology,"$597,812 ","9,891",60.44,NASDAQ
BYI,US05874B1070,2380818,BALLY TECHNOLOGIES INC.,0.01,Consumer Discretionary,"$597,732 ","10,090",59.24,New York Stock Exchange Inc.
MTX,US6031581068,2595612,MINERALS TECHNOLOGIES INC.,0.01,Materials & Processing,"$592,253 ","9,380",63.14,New York Stock Exchange Inc.
PEB,US70509V1008,B4XBDV9,PEBBLEBROOK HOTEL TRUST REIT,0.01,Financial Services,"$591,479 ","16,051",36.85,New York Stock Exchange Inc.
OMI,US6907321029,2665128,OWENS & MINOR INC.,0.01,Health Care,"$591,195 ","16,743",35.31,New York Stock Exchange Inc.
PDCE,US69327R1014,B89M5F2,PDC ENERGY INC,0.01,Energy,"$590,917 ","9,347",63.22,NASDAQ
CVLT,US2041661024,B142B38,COMMVAULT SYSTEMS INC.,0.01,Technology,"$590,562 ","12,139",48.65,NASDAQ
GTLS,US16115Q3083,B19HNF4,CHART INDUSTRIES INC.,0.01,Producer Durables,"$590,264 ","7,843",75.26,NASDAQ
FNSR,US31787A5074,2517832,FINISAR CORP.,0.01,Technology,"$589,918 ","23,893",24.69,NASDAQ
JCOM,US48123V1026,B75DGJ3,J2 GLOBAL INC.,0.01,Utilities,"$588,182 ","12,145",48.43,NASDAQ
GEO,US36159R1032,2943299,GEO GROUP REIT INC,0.01,Financial Services,"$584,120 ","16,931",34.5,New York Stock Exchange Inc.
ICON,US4510551074,2175575,ICONIX BRAND GROUP INC.,0.01,Consumer Discretionary,"$582,957 ","13,207",44.14,NASDAQ
HSC,US4158641070,2412700,HARSCO CORP.,0.01,Producer Durables,"$582,686 ","21,297",27.36,New York Stock Exchange Inc.
CLF,US18683K1016,2202707,CLIFFS NATURAL RESOURCES INC.,0.01,Materials & Processing,"$581,140 ","40,134",14.48,New York Stock Exchange Inc.
OLN,US6806652052,2658526,OLIN CORP.,0.01,Materials & Processing,"$580,959 ","20,943",27.74,New York Stock Exchange Inc.
CIEN,US1717793095,B1FLZ21,CIENA CORP,0.01,Technology,"$579,870 ","26,085",22.23,New York Stock Exchange Inc.
SAFM,US8000131040,2774336,SANDERSON FARMS INC.,0.01,Consumer Staples,"$579,736 ","6,007",96.51,NASDAQ
ACIW,US0044981019,2889155,ACI WORLDWIDE INC.,0.01,Technology,"$579,605 ","10,483",55.29,NASDAQ
VSAT,US92552V1008,2946243,VIASAT INC.,0.01,Technology,"$577,824 ","10,400",55.56,NASDAQ
LL,US55003T1079,B5KKQN9,LUMBER LIQUIDATORS HOLDINGS INC.,0.01,Consumer Discretionary,"$577,085 ","7,175",80.43,New York Stock Exchange Inc.
SLGN,US8270481091,2809324,SILGAN HOLDINGS INC.,0.01,Materials & Processing,"$574,813 ","11,561",49.72,NASDAQ
FNGN,US3174851002,B65V2X6,FINANCIAL ENGINES INC,0.01,Financial Services,"$573,024 ","12,805",44.75,NASDAQ
PPO,US73179V1035,B02HWV3,POLYPORE INTERNATIONAL INC.,0.01,Materials & Processing,"$572,920 ","12,151",47.15,New York Stock Exchange Inc.
WOR,US9818111026,2981932,WORTHINGTON INDUSTRIES INC,0.01,Materials & Processing,"$572,291 ","13,701",41.77,New York Stock Exchange Inc.
GTAT,US36191U1060,B6TB704,GT ADVANCED TECHNOLOGIES INC.,0.01,Energy,"$569,004 ","35,585",15.99,NASDAQ
YELP,US9858171054,B7KCD72,YELP INC CLASS A,0.01,Technology,"$568,545 ","8,716",65.23,New York Stock Exchange Inc.
ALE,US0185223007,B02R1L6,ALLETE INC.,0.01,Utilities,"$568,269 ","11,395",49.87,New York Stock Exchange Inc.
CST,US12646R1059,B9GD0X8,CST BRANDS INC.,0.01,Consumer Discretionary,"$566,985 ","16,246",34.9,New York Stock Exchange Inc.
UMBF,US9027881088,2918510,UMB FINANCIAL CORP.,0.01,Financial Services,"$566,582 ","9,348",60.61,NASDAQ
UHAL,US0235861004,2028174,AMERCO,0.01,Consumer Discretionary,"$566,458 ","1,920",295.03,NASDAQ
LXP,US5290431015,2139151,LEXINGTON REALTY TRUST REIT,0.01,Financial Services,"$564,720 ","48,599",11.62,New York Stock Exchange Inc.
SUI,US8666741041,2860257,SUN COMMUNITIES INC.,0.01,Financial Services,"$564,137 ","11,285",49.99,New York Stock Exchange Inc.
BKU,US06652K1034,B3NNTZ4,BANKUNITED INC.,0.01,Financial Services,"$564,106 ","16,844",33.49,New York Stock Exchange Inc.
LGF,CA5359192039,2753506,LIONS GATE ENTERTAINMENT CORP,0.01,Consumer Discretionary,"$563,912 ","21,152",26.66,New York Stock Exchange Inc.
CPWR,US2056381096,2220884,COMPUWARE CORP.,0.01,Technology,"$562,181 ","57,424",9.79,NASDAQ
WNR,US9593191045,B0WHXR6,WESTERN REFINING INC.,0.01,Energy,"$561,601 ","14,026",40.04,New York Stock Exchange Inc.
UIL,US9027481020,2613785,UIL HOLDINGS CORP.,0.01,Utilities,"$560,458 ","15,288",36.66,New York Stock Exchange Inc.
WGL,US92924F1066,2942100,WGL HOLDINGS INC.,0.01,Utilities,"$559,957 ","13,555",41.31,New York Stock Exchange Inc.
RHP,US78377T1079,B8QV5C9,RYMAN HOSPITALITY PROPERTIES REIT,0.01,Financial Services,"$558,629 ","11,573",48.27,New York Stock Exchange Inc.
UBSI,US9099071071,2905794,UNITED BANKSHARES INC.,0.01,Financial Services,"$557,055 ","17,468",31.89,NASDAQ
TK,MHY8564W1030,2933795,TEEKAY CORP.,0.01,Producer Durables,"$556,504 ","9,557",58.23,New York Stock Exchange Inc.
IPGP,US44980X1090,2698782,IPG PHOTONICS CORP.,0.01,Technology,"$555,471 ","8,429",65.9,NASDAQ
B,US0678061096,2080732,BARNES GROUP INC.,0.01,Producer Durables,"$554,892 ","14,368",38.62,New York Stock Exchange Inc.
CLNY,US19624R1068,B4K0074,COLONY FINANCIAL INC.,0.01,Financial Services,"$553,616 ","24,715",22.4,New York Stock Exchange Inc.
EXXI,BMG100821401,B1YBPT9,ENERGY XXI (BERMUDA) LTD.,0.01,Energy,"$551,141 ","24,882",22.15,NASDAQ
CVA,US22282E1029,2255778,COVANTA HOLDING CORP.,0.01,Producer Durables,"$549,048 ","28,522",19.25,New York Stock Exchange Inc.
SBGI,US8292261091,2799351,SINCLAIR BROADCAST GROUP INC. CL A,0.01,Consumer Discretionary,"$548,901 ","17,897",30.67,NASDAQ
AIT,US03820C1053,2086309,APPLIED INDUSTRIAL TECHNOLOGIES IN,0.01,Producer Durables,"$547,733 ","11,023",49.69,New York Stock Exchange Inc.
CMC,US2017231034,2213260,COMMERCIAL METALS CO.,0.01,Materials & Processing,"$546,955 ","30,505",17.93,New York Stock Exchange Inc.
CUZ,US2227951066,2229922,COUSINS PROPERTIES REIT INC,0.01,Financial Services,"$546,034 ","44,035",12.4,New York Stock Exchange Inc.
ASNA,US04351G1013,B65D9Z3,ASCENA RETAIL GROUP INC.,0.01,Consumer Discretionary,"$545,624 ","32,439",16.82,NASDAQ
BEE,US86272T1060,2438654,STRATEGIC HOTELS & RESORTS INC.,0.01,Financial Services,"$544,557 ","47,394",11.49,New York Stock Exchange Inc.
FR,US32054K1034,2360757,FIRST INDUSTRIAL REALTY TRUST REIT,0.01,Financial Services,"$543,291 ","28,179",19.28,New York Stock Exchange Inc.
NAV,US63934E1082,2624464,NAVISTAR INTERNATIONAL CORP,0.01,Producer Durables,"$542,666 ","14,635",37.08,New York Stock Exchange Inc.
GLNG,BMG9456A1009,2367963,GOLAR LNG LTD,0.01,Energy,"$541,971 ","11,463",47.28,NASDAQ
DWA,US26153C1036,B03BLR3,DREAMWORKS ANIMATION SKG INC. CL A,0.01,Consumer Discretionary,"$541,884 ","19,353",28,NASDAQ
RPAI,US76131V2025,B7QR337,RETAIL PROPERTIES OF AMERICA REIT,0.01,Financial Services,"$540,876 ","35,099",15.41,New York Stock Exchange Inc.
MDSO,US58471A1051,B5424Q0,MEDIDATA SOLUTIONS INC.,0.01,Health Care,"$540,348 ","13,802",39.15,NASDAQ
PTP,BMG7127P1005,2958516,PLATINUM UNDERWRITERS HOLDINGS LTD,0.01,Financial Services,"$539,660 ","8,277",65.2,New York Stock Exchange Inc.
SWFT,US87074U1016,B4PZRV7,SWIFT TRANSPORTATION CO.,0.01,Producer Durables,"$539,250 ","21,048",25.62,New York Stock Exchange Inc.
FNB,US3025201019,2041308,F.N.B. CORP.,0.01,Financial Services,"$538,164 ","42,509",12.66,New York Stock Exchange Inc.
PAG,US70959W1036,2943523,PENSKE AUTOMOTIVE GROUP INC.,0.01,Consumer Discretionary,"$537,664 ","11,079",48.53,New York Stock Exchange Inc.
CSG,US1578421059,B9X7QH9,CHAMBERS STREET PROPERTIES,0.01,Financial Services,"$533,076 ","65,248",8.17,New York Stock Exchange Inc.
ABG,US0434361046,2855855,ASBURY AUTOMOTIVE GROUP INC.,0.01,Consumer Discretionary,"$532,989 ","8,136",65.51,New York Stock Exchange Inc.
MENT,US5872001061,2578033,MENTOR GRAPHICS CORP,0.01,Technology,"$532,661 ","24,434",21.8,NASDAQ
JCP,US7081601061,2680303,JC PENNEY INC,0.01,Consumer Discretionary,"$532,661 ","61,722",8.63,New York Stock Exchange Inc.
VSH,US9282981086,2930149,VISHAY INTERTECHNOLOGY INC.,0.01,Technology,"$531,717 ","34,617",15.36,New York Stock Exchange Inc.
CATY,US1491501045,2264235,CATHAY GENERAL BANCORP,0.01,Financial Services,"$530,548 ","20,668",25.67,NASDAQ
FICO,US3032501047,2330299,FAIR ISAAC CORP.,0.01,Financial Services,"$530,154 ","9,047",58.6,New York Stock Exchange Inc.
HCSG,US4219061086,2417619,HEALTHCARE SERVICES GROUP INC.,0.01,Producer Durables,"$528,986 ","17,627",30.01,NASDAQ
SATS,US2787681061,B2NC471,ECHOSTAR CORP.,0.01,Technology,"$528,338 ","10,257",51.51,NASDAQ
AEO,US02553E1064,2048592,AMERICAN EAGLE OUTFITTERS INC.,0.01,Consumer Discretionary,"$527,780 ","50,074",10.54,New York Stock Exchange Inc.
WTFC,US97650W1080,2425258,WINTRUST FINANCIAL CORP.,0.01,Financial Services,"$527,253 ","11,477",45.94,NASDAQ
SWC,US86074Q1022,2810531,STILLWATER MINING CO.,0.01,Materials & Processing,"$526,173 ","30,362",17.33,New York Stock Exchange Inc.
THOR,US8851753074,2889962,THORATEC CORP.,0.01,Health Care,"$525,973 ","15,438",34.07,NASDAQ
LTM,US53217R2076,B01R1Z1,LIFE TIME FITNESS INC.,0.01,Consumer Discretionary,"$525,078 ","11,179",46.97,New York Stock Exchange Inc.
LOPE,US38526M1062,B3F1XM1,GRAND CANYON EDUCATION INC.,0.01,Consumer Discretionary,"$523,046 ","11,882",44.02,NASDAQ
ARUN,US0431761065,B1VRPM3,ARUBA NETWORKS INC.,0.01,Technology,"$522,225 ","29,355",17.79,NASDAQ
ROL,US7757111049,2747305,ROLLINS INC,0.01,Producer Durables,"$522,076 ","16,787",31.1,New York Stock Exchange Inc.
HTS,US41902R1032,B2R5SY1,HATTERAS FINANCIAL CORP.,0.01,Financial Services,"$522,062 ","25,730",20.29,New York Stock Exchange Inc.
EGP,US2772761019,2455761,EASTGROUP PROPERTIES INC.,0.01,Financial Services,"$521,479 ","7,918",65.86,New York Stock Exchange Inc.
MTZ,US5763231090,2155306,MASTEC INC.,0.01,Producer Durables,"$520,572 ","15,572",33.43,New York Stock Exchange Inc.
VLY,US9197941076,2935326,VALLEY NATIONAL BANCORP,0.01,Financial Services,"$519,771 ","51,770",10.04,New York Stock Exchange Inc.
MKTX,US57060D1081,B03Q9D0,MARKETAXESS HOLDINGS INC.,0.01,Financial Services,"$519,444 ","9,614",54.03,NASDAQ
FFIN,US32020R1095,2266026,FIRST FINANCIAL BANKSHARES INC.,0.01,Financial Services,"$519,173 ","16,466",31.53,NASDAQ
GBCI,US37637Q1058,2370585,GLACIER BANCORP INC.,0.01,Financial Services,"$518,156 ","18,801",27.56,NASDAQ
RLI,US7496071074,2719070,RLI CORP.,0.01,Financial Services,"$518,132 ","11,232",46.13,New York Stock Exchange Inc.
TAHO,CA8738681037,B4WHL92,TAHOE RESOURCES INC,0.01,Materials & Processing,"$517,397 ","24,394",21.21,New York Stock Exchange Inc.
LFUS,US5370081045,2531832,LITTELFUSE INC.,0.01,Producer Durables,"$517,057 ","5,702",90.68,NASDAQ
CLI,US5544891048,2192314,MACK-CALI REALTY REIT CORP,0.01,Financial Services,"$516,467 ","23,212",22.25,New York Stock Exchange Inc.
SUSQ,US8690991018,2858876,SUSQUEHANNA BANCSHARES INC.,0.01,Financial Services,"$516,140 ","49,250",10.48,NASDAQ
CBRL,US22410J1060,2231091,CRACKER BARREL OLD COUNTRY STORE I,0.01,Consumer Discretionary,"$516,166 ","5,024",102.74,NASDAQ
PLT,US7274931085,2692030,PLANTRONICS INC.,0.01,Technology,"$516,046 ","11,093",46.52,New York Stock Exchange Inc.
IBKC,US4508281080,2452450,IBERIABANK CORP.,0.01,Financial Services,"$515,820 ","7,806",66.08,NASDAQ
SHOO,US5562691080,2553911,STEVEN MADDEN LTD.,0.01,Consumer Discretionary,"$514,896 ","15,537",33.14,NASDAQ
PODD,US45784P1012,B1XGNW4,INSULET CORP.,0.01,Health Care,"$514,765 ","13,973",36.84,NASDAQ
HSNI,US4043031099,B3CLRB1,HSN INC.,0.01,Consumer Discretionary,"$512,408 ","8,856",57.86,NASDAQ
SLAB,US8269191024,2568131,SILICON LABORATORIES INC.,0.01,Technology,"$510,595 ","11,185",45.65,NASDAQ
THRX,US88338T1043,B032G04,THERAVANCE INC.,0.01,Health Care,"$510,054 ","20,575",24.79,NASDAQ
LPX,US5463471053,2535243,LOUISIANA PACIFIC CORP,0.01,Materials & Processing,"$509,597 ","36,116",14.11,New York Stock Exchange Inc.
QLIK,US74733T1051,B3WPL22,QLIK TECHNOLOGIES INC.,0.01,Technology,"$509,347 ","22,458",22.68,NASDAQ
ZNGA,US98986T1088,B79PX49,ZYNGA INC,0.01,Technology,"$507,282 ","170,515",2.98,NASDAQ
ICPT,US45845P1084,B7N59F8,INTERCEPT PHARMACEUTICALS INC,0.01,Health Care,"$507,267 ","1,893",267.97,NASDAQ
IDCC,US45867G1013,2465737,INTERDIGITAL INC.,0.01,Technology,"$506,182 ","10,779",46.96,NASDAQ
IPXL,US45256B1017,2373722,IMPAX LABORATORIES INC.,0.01,Health Care,"$505,824 ","17,600",28.74,NASDAQ
ANN,US0356231078,2038537,ANN INC.,0.01,Consumer Discretionary,"$505,266 ","12,824",39.4,New York Stock Exchange Inc.
NRZ,US64828T1025,B8319F3,NEW RESIDENTIAL INVESTMENT REIT CO,0.01,Financial Services,"$504,896 ","77,438",6.52,New York Stock Exchange Inc.
DSW,US23334L1026,B0BV2V6,DSW INC. CL A,0.01,Consumer Discretionary,"$504,738 ","18,694",27,New York Stock Exchange Inc.
IRF,US4602541058,2465384,INTERNATIONAL RECTIFIER CORP.,0.01,Technology,"$503,954 ","18,213",27.67,New York Stock Exchange Inc.
NYT,US6501111073,2632003,NEW YORK TIMES CO. CL A,0.01,Consumer Discretionary,"$503,903 ","33,239",15.16,New York Stock Exchange Inc.
FCS,US3037261035,2444479,FAIRCHILD SEMICONDUCTOR INTERNATIO,0.01,Technology,"$503,801 ","33,542",15.02,NASDAQ
TXI,US8824911031,2885302,TEXAS INDUSTRIES INC.,0.01,Materials & Processing,"$501,870 ","5,572",90.07,New York Stock Exchange Inc.
